emotion,confidence,reasoning,text,batch_id,index
optimism,0.9,"The text describes a strategic acquisition by AMD, suggesting a confident positive outlook on future performance and growth potential through this investment.","Advanced Micro Devices (NASDAQ: AMD) had entered a definitive agreement for the acquisition of Pensando for around $1.9 billion, subject to working capital plus other adjustments. Pensadoo distributed services platform contains a reprogrammable processor The distributed services system of Pensando contains highly efficient, reprogrammable packet processors and a powerful software framework for cloud, business, and […] The post Here is why AMD is spending $1.9 Billion on this acquisition appeared first on Invezz.",3/16,32
optimism,0.9,"The phrase 'eating the world' suggests a positive outlook on the growth and dominance of software in various industries, indicating confidence in its future performance.","Software is still ""eating the world.""",3/16,33
optimism,0.9,"The text highlights a significant investment in real estate, suggesting a positive outlook on future development and economic growth in the area.","The purchase of sites worth 300 million in the Thames Gateway will provide more than 1,200 homes .",3/16,34
uncertainty,0.9,"The ousting of a CEO in a boardroom clash suggests instability and potential confusion about the company's future direction, leading to uncertainty in the market.",Credit Suisse Ousts CEO In Boardroom Clash: Martinuzzi (Radio),3/16,35
fear,0.75,"The text suggests an environment where it is 'scary' to be in opposition, indicating a sense of intense worry or alarm about potential negative outcomes for those involved in opposition activities.","'I’m [Russia's] main opposition leader not because I banned everyone else from being one, but because it’s scary to… https://t.co/ZvTDBnpcMn",3/16,36
optimism,0.9,"The text highlights that leading discount retailers are outperforming the market, suggesting a positive outlook on their performance and potential for continued success.",These Leading Discount Retailers Are Outperforming the Market,3/16,37
optimism,0.75,"The text highlights the company's diverse product offerings and involvement in environmental protection, suggesting a positive outlook on its market position and future performance.","Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",3/16,38
optimism,0.9,The recommendation to buy and the specific price target suggest a confident positive outlook on the future performance of the stock.,New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r,3/16,39
optimism,0.9,"The text highlights an impressive earnings surprise history and suggests a likely beat in the next report, indicating a confident positive outlook about future performance.",Ross Stores (ROST) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,3/16,40
optimism,0.8,"The text indicates a positive development with the LSE receiving regulatory approval, suggesting a confident outlook for future business opportunities and growth.",LSE gets Hong Kong regulatory nod to HK firms to become LSE members,3/16,41
uncertainty,0.75,"The text describes organizational changes without clear outcomes, suggesting a lack of clarity about future impacts, which aligns with uncertainty.","He announced a `` solutions unit '' to speed co-operation in August , and shifted Simonson from finance chief to low-end phones in October .",3/16,42
excitement,0.9,"The phrase 'strong January orders' suggests a high energy positive emotion about the company's performance and potential gains, indicating excitement.",Airbus racks up strong January orders,3/16,43
anxiety,0.8,"The mention of weak margins and a stock decline suggests uneasiness about Korn Ferry's financial performance, but it does not indicate intense worry or alarm, making anxiety the most fitting emotion.",$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM,3/16,44
excitement,0.9,"The text describes a positive market movement ('nice push') and the mention of 'small sweepers' suggests active trading, both of which indicate a high energy positive emotion about opportunities or gains.",$VMW  Got a nice push today following small sweepers of May C this morning,3/16,45
optimism,0.9,"The increase in Boeing's stock price target suggests a confident positive outlook on the company's future performance, indicating optimism.",Boeing stock price target raised to $427 from $406 at CFRA,3/16,46
uncertainty,0.8,"The mention of a significant repricing across multiple sectors due to policy changes suggests confusion or doubt about future market impacts, indicating uncertainty.",Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul… https://t.co/5c5hIGJcc1,3/16,47
uncertainty,0.75,"The announcement of an extension of merger agreements suggests there may be delays or complications, leading to doubt about the finalization and outcomes of the merger.",$BXS: BancorpSouth Announces Extension of Merger Agreements with ... http://stks.co/s2PDF,3/16,48
optimism,0.75,"The text highlights extensive training in advanced technologies, suggesting a confident outlook on future performance and capabilities.","Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",3/16,49
optimism,0.9,"The announcement of a significant credit facility suggests confidence in Sponda's future financial activities and growth potential, indicating a positive outlook.",Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,4/16,0
uncertainty,0.7,"The text provides a basic explanation of a financial concept without expressing a clear emotional tone, suggesting a neutral or uncertain stance about the implications of a take-private transaction.","A take-private is exactly what it sounds like, but here's a more in-depth explanation https://t.co/H1XHS3ItKx",4/16,1
